 North Carolina	Watauga County	163.4	Google Fiber North Carolina, LLC
 Alabama	Marshall County	164.4	AT&T Services, Inc.
 Alabama	Marshall County	164.4	Farmers Telecommunications Cooperative, Inc.
 Alabama	Marshall County	164.4	Farmers Telecommunications Corporation
 Kansas	Leavenworth County	164.7	AT&T Services, Inc.
 Kansas	Leavenworth County	164.7	Google Fiber Kansas, LLC
 North Carolina	Rockingham County	165.6	AT&T Services, Inc.
 West Virginia	Harrison County	166.1	Citynet Holdings, LLC
 Kentucky	Scott County	167.4	AT&T Services, Inc.
 Illinois	Kankakee County	167.7	AT&T Services, Inc.
 Indiana	Grant County	169.2	Swayzee Telephone Co Inc
 Indiana	Grant County	169.2	AT&T Services, Inc.
 Kentucky	Hardin County	169.3	AT&T Services, Inc.
 Kentucky	Hardin County	169.3	Windstream Kentucky East, LLC
 Indiana	Morgan County	170.5	Clay County Rural Telephone Cooperative Inc
 Indiana	Morgan County	170.5	Precision Data Solutions, LLC
 Florida	Sumter County	170.8	Orlando Telephone Company, Inc.
 Florida	Sumter County	170.8	CenturyLink, Inc.
 South Carolina	Florence County	171.1	AT&T Services, Inc.
 South Carolina	Florence County	171.1	Farmers Telephone Cooperative, Inc.
 South Carolina	Florence County	171.1	FTC Diversified Services, LLC
 Pennsylvania	Carbon County	171.1	PenTeleData Limited Partnership I
 Indiana	Wayne County	171.5	New LisbonTelephone
 Pennsylvania	Fayette County	172.8	QCOL, Inc.
 Pennsylvania	Fayette County	172.8	Citizens Telephone Company of Kecksburg
 Arkansas	Faulkner County	174.8	AT&T Services, Inc.
 Arkansas	Faulkner County	174.8	Windstream ARKANSAS, LLC
 Alabama	Houston County	175.1	Troy Cablevision, Inc.
 North Carolina	Caldwell County	176.1	AT&T Services, Inc.
 North Carolina	Caldwell County	176.1	CenturyLink, Inc.
 Tennessee	Madison County	176.4	AT&T Services, Inc.
 Tennessee	Madison County	176.4	Aeneas Communications, LLC
 Tennessee	Madison County	176.4	Jackson Energy Authority
 North Carolina	Nash County	177.3	CenturyLink, Inc.
 Georgia	Baldwin County	177.3	Windstream Georgia Communications, LLC
 Georgia	Oconee County	178.0	AT&T Services, Inc.
 Georgia	Jackson County	178.1	AT&T Services, Inc.
 Georgia	Jackson County	178.1	Windstream Georgia, LLC
 Georgia	Jackson County	178.1	Windstream Georgia Communications, LLC
 North Carolina	Pasquotank County	179.2	CenturyLink, Inc.
 North Carolina	Vance County	179.2	CenturyLink, Inc.
 North Carolina	Burke County	179.3	AT&T Services, Inc.
 North Carolina	Burke County	179.3	CenturyLink, Inc.
 North Carolina	Burke County	179.3	Windstream Communications, Inc.
 Tennessee	Putnam County	180.3	Twin Lakes Telephone Cooperative Corporation
 North Carolina	Randolph County	181.1	North State Telephone Company dba North State Communications
 Louisiana	Calcasieu Parish	181.2	AT&T Services, Inc.
 Louisiana	Calcasieu Parish	181.2	Benchmark Communications, LLC d/b/a Com One
 California	Napa County	182.4	AT&T Services, Inc.
 Mississippi	Rankin County	182.6	AT&T Services, Inc.
 Mississippi	Rankin County	182.6	Telepak Networks, Inc.
 Mississippi	Rankin County	182.6	Windstream Mississippi, LLC
 West Virginia	Marion County	182.7	Citynet Holdings, LLC
 Missouri	Jasper County	183.9	Google Fiber Missouri, LLC
 Missouri	Jasper County	183.9	Craw Kan Telephone Cooperative Inc
 Mississippi	Lee County	184.3	AT&T Services, Inc.
 Mississippi	Lee County	184.3	Telepak Networks, Inc.
 Georgia	Peach County	184.3	Windstream Georgia, LLC
 Texas	Guadalupe County	184.9	AT&T Services, Inc.
 Texas	Guadalupe County	184.9	Google Fiber Texas, LLC
 Indiana	LaPorte County	186.3	AT&T Services, Inc.
 Michigan	Grand Traverse County	187.3	Upper Peninsula Telephone Co
 Michigan	Eaton County	187.4	LightSpeed Comminications, LLC
 Tennessee	Jefferson County	187.6	AT&T Services, Inc.
 Minnesota	Wright County	188.5	CenturyLink, Inc.
 Indiana	Bartholomew County	188.7	AT&T Services, Inc.
 Indiana	Bartholomew County	188.7	COMCAST CABLE COMMUNICATIONS, LLC
 Georgia	Floyd County	188.9	AT&T Services, Inc.
 Louisiana	St. Charles Parish	189.1	AT&T Services, Inc.
 Kentucky	Madison County	189.6	AT&T Services, Inc.
 Kentucky	Madison County	189.6	Windstream Kentucky East, LLC
 Georgia	Glynn County	189.7	AT&T Services, Inc.
 Georgia	Glynn County	189.7	Brantley Telephone Company Inc
 Pennsylvania	Schuylkill County	190.4	PenTeleData Limited Partnership I
 Illinois	Macon County	190.8	MCC Network Services, LLC
 Illinois	Macon County	190.8	Brandon Rarick
 North Carolina	Harnett County	192.7	CenturyLink, Inc.
 North Carolina	Harnett County	192.7	Windstream Communications, Inc.
 North Carolina	Harnett County	192.7	Windstream North Carolina, LLC
 Michigan	Calhoun County	192.8	Upper Peninsula Telephone Co
 Missouri	Cole County	193.0	Co-Mo Comm Inc
 Missouri	Cole County	193.0	Kingdom Telephone Company
 Missouri	Cole County	193.0	Google Fiber Missouri, LLC
 Missouri	Cole County	193.0	Sho-Me Technologies, LLC
 Missouri	Cole County	193.0	CenturyLink, Inc.
 Mississippi	Jackson County	193.2	AT&T Services, Inc.
 New York	Oneida County	193.7	Primelink, Inc.
 Texas	Comal County	193.9	AT&T Services, Inc.
 Texas	Comal County	193.9	Google Fiber Texas, LLC
 Florida	Okaloosa County	194.4	Cox Communications, Inc
 Florida	Okaloosa County	194.4	CenturyLink, Inc.
 Alabama	Etowah County	195.2	AT&T Services, Inc.
 Alabama	Calhoun County	195.7	AT&T Services, Inc.
 Florida	Flagler County	197.1	AT&T Services, Inc.
 Louisiana	Livingston Parish	197.5	Cox Communications, Inc
 Louisiana	Livingston Parish	197.5	East Ascension Telephone Company, L.L.C.
 Louisiana	Livingston Parish	197.5	AT&T Services, Inc.
 California	Yolo County	197.9	AT&T Services, Inc.
 Maine	York County	199.0	Northern New England Telephone Operations LLC
 Tennessee	Wilson County	199.7	AT&T Services, Inc.
 Oregon	Clackamas County	201.0	Canby Telephone Association
 Oregon	Clackamas County	201.0	Molalla Telephone Company dba Molalla Communications Company
 Oregon	Clackamas County	201.0	Stephouse Holdings Company, LLC
 Oregon	Clackamas County	201.0	CenturyLink, Inc.
 Oregon	Clackamas County	201.0	COMCAST CABLE COMMUNICATIONS, LLC
 Illinois	Champaign County	201.8	AT&T Services, Inc.
 Illinois	Champaign County	201.8	MCC Network Services, LLC
 Illinois	Champaign County	201.8	Gargoyle Technologies, Inc.
 Florida	Osceola County	202.4	Orlando Telephone Company, Inc.
 Florida	Osceola County	202.4	CenturyLink, Inc.
 Florida	Osceola County	202.4	Smart City Telecommunications LLC
 Ohio	Wood County	203.3	AT&T Services, Inc.
 Ohio	Wood County	203.3	Amplex Electric, Inc.
 Minnesota	Sherburne County	204.4	CenturyLink, Inc.
 Pennsylvania	Northumberland County	206.2	PenTeleData Limited Partnership I
 Alabama	Morgan County	206.3	AT&T Services, Inc.
 Ohio	Wayne County	206.4	CenturyLink, Inc.
 Texas	Johnson County	208.3	AT&T Services, Inc.
 Texas	Johnson County	208.3	En-Touch Systems, Inc.
 Texas	Johnson County	208.3	Texas Windstream, Inc.
 Illinois	Tazewell County	208.6	MTCO Communications, Inc.
 Illinois	Tazewell County	208.6	Metamora Telephone Company
 Florida	Marion County	209.1	Gainesville Regional Utilities
 Florida	Marion County	209.1	CenturyLink, Inc.
 South Dakota	Minnehaha County	210.0	CenturyLink, Inc.
 Kentucky	Warren County	210.1	North Central Telephone Cooperative, Inc.
 Kentucky	Warren County	210.1	South Central Telephone Coop Inc
 Kentucky	Warren County	210.1	AT&T Services, Inc.
 Kentucky	Daviess County	210.9	AT&T Services, Inc.
 Kentucky	Daviess County	210.9	Owensboro Municipal Utilities
 North Carolina	Cleveland County	211.3	AT&T Services, Inc.
 Tennessee	Loudon County	211.8	AT&T Services, Inc.
 Missouri	Platte County	212.6	AT&T Services, Inc.
 Missouri	Platte County	212.6	Google Fiber Missouri, LLC
 Missouri	Platte County	212.6	United Services, Inc.
 Iowa	Johnson County	213.1	The Farmers Mutual Telephone Company of Stanton, Iowa
 Iowa	Johnson County	213.1	Farmers Cooperative Telephone Company
 Iowa	Johnson County	213.1	Danville Mutual Telephone Company
 Iowa	Johnson County	213.1	Lehigh Valley Cooperative Telephone Association
 Iowa	Johnson County	213.1	Farmers Telephone Company
 Virginia	Hanover County	213.1	CenturyLink, Inc.
 North Carolina	Johnston County	213.4	AT&T Services, Inc.
 North Carolina	Johnston County	213.4	Google Fiber North Carolina, LLC
 North Carolina	Johnston County	213.4	CenturyLink, Inc.
 New York	Tompkins County	214.0	FiberSpark Inc.
 Louisiana	St. John the Baptist Parish	215.5	AT&T Services, Inc.
 Arkansas	Washington County	215.6	Prairie Grove Telephone Company
 Arkansas	Washington County	215.6	Cox Communications, Inc
 Arkansas	Washington County	215.6	AT&T Services, Inc.
 Arkansas	Washington County	215.6	OzarksGo
 Arkansas	Washington County	215.6	Windstream ARKANSAS, LLC
 Georgia	Bartow County	217.9	AT&T Services, Inc.
 Georgia	Bartow County	217.9	Windstream Georgia Communications, LLC
 Missouri	Buchanan County	218.6	Google Fiber Missouri, LLC
 Missouri	Buchanan County	218.6	United Services, Inc.
 Georgia	Lowndes County	220.2	AT&T Services, Inc.
 Tennessee	Blount County	220.2	AT&T Services, Inc.
 Georgia	Lowndes County	220.2	Windstream Georgia Communications, LLC
 North Carolina	Wilson County	220.6	City of Wilson
 North Carolina	Wilson County	220.6	CenturyLink, Inc.
 Minnesota	Olmsted County	220.8	Radio Link Internet
 Minnesota	Olmsted County	220.8	CenturyLink, Inc.
 Minnesota	Olmsted County	220.8	Hiawatha Broadband Communications Inc.
 Georgia	Carroll County	221.5	AT&T Services, Inc.
 North Carolina	Wayne County	221.7	AT&T Services, Inc.
 Florida	Bay County	222.6	AT&T Services, Inc.
 Tennessee	Anderson County	222.8	AT&T Services, Inc.
 Tennessee	Anderson County	222.8	HIGHLAND TELEPHONE COOPERATIVE, INC.
 Michigan	St. Clair County	226.1	Air Advantage, LLC
 Texas	McLennan County	226.5	Grande Communications Networks, LLC
 Texas	McLennan County	226.5	En-Touch Systems, Inc.
 North Carolina	Lee County	227.0	Windstream North Carolina, LLC
 Illinois	Sangamon County	227.4	MCC Network Services, LLC
 Texas	Smith County	227.6	Suddenlink Communications
 Indiana	Hancock County	228.8	AT&T Services, Inc.
 Indiana	Hancock County	228.8	NineStar Connect
 Indiana	Hancock County	228.8	Central Indiana Communications, Inc.
 Texas	Brazoria County	230.7	AT&T Services, Inc.
 Texas	Brazoria County	230.7	Brazoria Telephone Company
 Texas	Brazoria County	230.7	En-Touch Systems, Inc.
 Alabama	Lee County	230.8	AT&T Services, Inc.
 Alabama	Lee County	230.8	Opelika Power Services, City of Opelika, AL
 Texas	Hays County	231.7	AT&T Services, Inc.
 Iowa	Black Hawk County	231.7	Farmers Cooperative Telephone Company
 Texas	Hays County	231.7	Google Fiber Texas, LLC
 Texas	Hays County	231.7	Grande Communications Networks, LLC
 Texas	Hays County	231.7	En-Touch Systems, Inc.
 Iowa	Black Hawk County	231.7	CenturyLink, Inc.
 Pennsylvania	Butler County	233.1	Salsgiver Telecom, Inc.
 North Carolina	Onslow County	233.1	CenturyLink, Inc.
 Florida	Charlotte County	235.2	CenturyLink, Inc.
 Arkansas	Sebastian County	236.4	AT&T Services, Inc.
 Arkansas	Sebastian County	236.4	Lavaca Telephone Company, Inc.-AR
 Arkansas	Sebastian County	236.4	Vantage Telecom, LLC d/b/a Pinnacle Telecom
 Kentucky	Franklin County	237.2	AT&T Services, Inc.
 Missouri	Boone County	237.3	Kingdom Telephone Company
 Missouri	Boone County	237.3	Sho-Me Technologies, LLC
 Missouri	Boone County	237.3	CenturyLink, Inc.
 Missouri	Boone County	237.3	Callabyte Technology, LLC
 South Carolina	Dorchester County	238.2	AT&T Services, Inc.
 South Carolina	Dorchester County	238.2	Home Telephone ILEC, LLC d/b/a Home Telecom
 South Carolina	Pickens County	240.2	AT&T Services, Inc.
 Pennsylvania	Blair County	241.7	Salsgiver Telecom, Inc.
 Florida	Citrus County	242.8	CenturyLink, Inc.
 Kansas	Douglas County	243.1	AT&T Services, Inc.
 Kansas	Douglas County	243.1	Google Fiber Kansas, LLC
 Michigan	Bay County	243.7	Air Advantage, LLC
 Ohio	Licking County	243.9	AT&T Services, Inc.
 Ohio	Licking County	243.9	Windstream Ohio, Inc.
 New York	Rensselaer County	244.4	Primelink, Inc.
 Texas	Orange County	245.3	En-Touch Systems, Inc.
 Nevada	Clark County	247.3	Cox Communications, Inc
 Nevada	Clark County	247.3	Valley Communications Association, LLC
 Nevada	Clark County	247.3	CenturyLink, Inc.
 Nevada	Clark County	247.3	California Internet, L.P. DBA GeoLinks
 California	Placer County	247.6	AT&T Services, Inc.
 California	Placer County	247.6	Sonic Telecom, LLC
 California	Placer County	247.6	COMCAST CABLE COMMUNICATIONS, LLC
 California	Placer County	247.6	Consolidated Communications Holdings, Inc.
 Alabama	Shelby County	248.5	AT&T Services, Inc.
 Kentucky	Bullitt County	250.2	AT&T Services, Inc.
 Michigan	Saginaw County	250.2	Air Advantage, LLC
 Kentucky	Bullitt County	250.2	Windstream Kentucky West, LLC
 Ohio	Richland County	251.3	CenturyLink, Inc.
 Louisiana	Ouachita Parish	251.8	AT&T Services, Inc.
 Wisconsin	La Crosse County	253.8	CenturyLink, Inc.
 West Virginia	Jefferson County	255.2	COMCAST CABLE COMMUNICATIONS, LLC
 Minnesota	Carver County	256.9	CenturyLink, Inc.
 Georgia	Walton County	257.2	AT&T Services, Inc.
 Georgia	Walton County	257.2	Windstream Georgia Communications, LLC
 Utah	Utah County	257.8	Veracity Networks
 Utah	Utah County	257.8	Google Fiber Utah, LLC
 Utah	Utah County	257.8	CenturyLink, Inc.
 Utah	Utah County	257.8	Utah Telecommunication Open Infrastructure Agency
 North Carolina	Pitt County	257.9	CenturyLink, Inc.
 Arkansas	Benton County	261.2	Cox Communications, Inc
 Arkansas	Benton County	261.2	AT&T Services, Inc.
 Arkansas	Benton County	261.2	OzarksGo
 South Carolina	Anderson County	261.6	AT&T Services, Inc.
 South Carolina	Anderson County	261.6	West Carolina Rural Telephone Cooperative, Inc.
 South Carolina	Anderson County	261.6	West Carolina Communications, LLC
 North Carolina	Lincoln County	262.7	AT&T Services, Inc.
 Kentucky	McCracken County	263.6	West Kentucky Rural Telephone Coop Corp Inc
 Oregon	Marion County	266.7	Stayton Cooperative Telephone Company
 Oregon	Marion County	266.7	Gervais Telephone Company
 Oregon	Marion County	266.7	DataVision Communications
 Oregon	Marion County	266.7	CenturyLink, Inc.
 Oregon	Marion County	266.7	COMCAST CABLE COMMUNICATIONS, LLC
 Washington	Spokane County	267.2	CenturyLink, Inc.
 Indiana	Vigo County	267.4	Joink, LLC
 Florida	Martin County	269.2	AT&T Services, Inc.
 Florida	Martin County	269.2	ITS Telecommunications Systems, Inc.
 Florida	Martin County	269.2	ITS Fiber, LLC
 North Carolina	Rowan County	270.7	AT&T Services, Inc.
 North Carolina	Rowan County	270.7	City of Salisbury
 North Carolina	Rowan County	270.7	Windstream Concord Telephone, LLC
 North Carolina	Rowan County	270.7	Windstream North Carolina, LLC
 New York	Saratoga County	271.1	Primelink, Inc.
 Florida	Indian River County	274.5	AT&T Services, Inc.
 Michigan	Berrien County	276.2	AT&T Services, Inc.
 Michigan	Berrien County	276.2	Midwest Energy & Communications
 Louisiana	St. Tammany Parish	276.4	AT&T Services, Inc.
 Louisiana	St. Tammany Parish	276.4	Hunt Telecommunications, LLC
 Michigan	Monroe County	276.7	AT&T Services, Inc.
 Wisconsin	Outagamie County	277.2	AT&T Services, Inc.
 North Carolina	Iredell County	277.8	AT&T Services, Inc.
 North Carolina	Iredell County	277.8	Windstream North Carolina, LLC
 Pennsylvania	Monroe County	279.2	PenTeleData Limited Partnership I
 Mississippi	Hinds County	282.0	AT&T Services, Inc.
 Mississippi	Hinds County	282.0	Telepak Networks, Inc.
Puerto Rico	Ciales Municipio	282.3	Critical Hub Networks, Inc.
 Kentucky	Jessamine County	282.3	Windstream Kentucky East, LLC
 Indiana	Howard County	282.4	AT&T Services, Inc.
 Florida	Alachua County	282.7	Cox Communications, Inc
 Florida	Alachua County	282.7	AT&T Services, Inc.
 Florida	Alachua County	282.7	Gainesville Regional Utilities
 Florida	Alachua County	282.7	Windstream Florida, Inc.
 North Carolina	Henderson County	286.1	AT&T Services, Inc.
 North Carolina	Henderson County	286.1	Google Fiber North Carolina, LLC
 North Carolina	Henderson County	286.1	Morris Broadband, LLC
 New Jersey	Sussex County	287.6	PenTeleData Limited Partnership I
 Texas	Jefferson County	287.9	En-Touch Systems, Inc.
 Georgia	Coweta County	288.8	AT&T Services, Inc.
 Ohio	Fairfield County	289.8	AT&T Services, Inc.
 Ohio	Fairfield County	289.8	Intelliwave, LLC
 Louisiana	Caddo Parish	290.2	AT&T Services, Inc.
 Indiana	Madison County	291.3	NineStar Connect
 Indiana	Madison County	291.3	Central Indiana Communications, Inc.
 Vermont	Chittenden County	291.7	City of Burlington d/b/a Burlington Telecom
 Vermont	Chittenden County	291.7	Waitsfield-Fayston Telephone Co., Inc.
Puerto Rico	Utuado Municipio	292.0	Critical Hub Networks, Inc.
 Alabama	Montgomery County	292.5	AT&T Services, Inc.
 Alabama	Montgomery County	292.5	Troy Cablevision, Inc.
 Colorado	El Paso County	292.6	CenturyLink, Inc.
 Iowa	Linn County	294.6	Springville Cooperative Telephone Association, Inc.
 Iowa	Linn County	294.6	Farmers Cooperative Telephone Company
 Iowa	Linn County	294.6	CenturyLink, Inc.
 North Carolina	Davidson County	294.7	AT&T Services, Inc.
 North Carolina	Davidson County	294.7	North State Telephone Company dba North State Communications
 North Carolina	Davidson County	294.7	Windstream North Carolina, LLC
 Texas	Bell County	295.2	Grande Communications Networks, LLC
 Texas	Bell County	295.2	CenturyLink, Inc.
 Indiana	Clark County	295.6	AT&T Services, Inc.
 New Jersey	Hunterdon County	300.0	CenturyLink, Inc.
 New Jersey	Hunterdon County	300.0	PenTeleData Limited Partnership I
 Indiana	Delaware County	300.1	AT&T Services, Inc.
 Tennessee	Bradley County	301.0	AT&T Services, Inc.
 Tennessee	Bradley County	301.0	EPB Fiber Optics
 Illinois	Peoria County	301.2	AT&T Services, Inc.
 Illinois	Peoria County	301.2	Century Enterprises, Inc.
 Illinois	Peoria County	301.2	Mid Century Telephone Cooperative, Inc.
 Tennessee	Sumner County	303.4	AT&T Services, Inc.
 Tennessee	Sumner County	303.4	North Central Telephone Cooperative, Inc.
 California	Riverside County	303.8	AT&T Services, Inc.
 California	Riverside County	303.8	Ultimate Internet Access, Inc
 California	Riverside County	303.8	California Internet, L.P. DBA GeoLinks
 California	Riverside County	303.8	Consolidated Smart Broadband Systems, LLC
 New Jersey	Warren County	304.5	PenTeleData Limited Partnership I
 Wisconsin	Washington County	306.2	AT&T Services, Inc.
 California	Sonoma County	307.1	AT&T Services, Inc.
 California	Sonoma County	307.1	Sonic Telecom, LLC
 California	Sonoma County	307.1	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Lubbock County	311.3	AT&T Services, Inc.
 Texas	Lubbock County	311.3	En-Touch Systems, Inc.
 Tennessee	Williamson County	314.4	AT&T Services, Inc.
 Tennessee	Williamson County	314.4	COMCAST CABLE COMMUNICATIONS, LLC
 Florida	Clay County	315.8	AT&T Services, Inc.
 Florida	St. Johns County	316.4	AT&T Services, Inc.
 Florida	Lake County	316.6	Orlando Telephone Company, Inc.
 Florida	Lake County	316.6	CenturyLink, Inc.
 North Carolina	Union County	318.7	AT&T Services, Inc.
 North Carolina	Union County	318.7	Windstream North Carolina, LLC
 Tennessee	Montgomery County	319.6	AT&T Services, Inc.
 Michigan	Livingston County	320.2	AT&T Services, Inc.
 Maryland	Charles County	320.2	Eastern Shore Communications, LLC
 Idaho	Canyon County	321.6	CenturyLink, Inc.
 Maryland	Washington County	322.1	Antietam Cable Television
 Kentucky	Oldham County	322.2	AT&T Services, Inc.
 Mississippi	Harrison County	326.0	AT&T Services, Inc.
 Mississippi	Harrison County	326.0	Telepak Networks, Inc.
 Georgia	Spalding County	326.1	AT&T Services, Inc.
 Kansas	Shawnee County	327.1	AT&T Services, Inc.
 Kansas	Shawnee County	327.1	Fiber Communications of Columbus LLC dba Optic Communications
 Ohio	Portage County	331.2	AT&T Services, Inc.
 South Carolina	York County	332.2	AT&T Services, Inc.
 South Carolina	York County	332.2	Comporium, Inc.
 South Carolina	York County	332.2	Fort Mill Telephone Company
 Texas	Brazos County	332.8	En-Touch Systems, Inc.
 Missouri	Jefferson County	333.1	AT&T Services, Inc.
 Missouri	Jefferson County	333.1	Sho-Me Technologies, LLC
 New Hampshire	Strafford County	333.7	Northern New England Telephone Operations LLC
 Florida	Polk County	334.9	Orlando Telephone Company, Inc.
 Florida	Polk County	334.9	CenturyLink, Inc.
 Alabama	Mobile County	335.9	AT&T Services, Inc.
 Alabama	Mobile County	335.9	Telepak Networks, Inc.
 North Carolina	Orange County	336.2	AT&T Services, Inc.
 North Carolina	Orange County	336.2	Google Fiber North Carolina, LLC
 North Carolina	Orange County	336.2	CenturyLink, Inc.
 Mississippi	DeSoto County	338.7	AT&T Services, Inc.
 Mississippi	DeSoto County	338.7	Telepak Networks, Inc.
 Colorado	Douglas County	339.7	CenturyLink, Inc.
 Ohio	Trumbull County	340.1	CenturyLink, Inc.
 Nebraska	Lancaster County	340.8	Bluestem Fiber LLC
 Nebraska	Lancaster County	340.8	Allo Communications
 Nebraska	Lancaster County	340.8	Windstream Nebraska, Inc.
 Washington	Snohomish County	341.8	Salish Networks, Inc
 Washington	Snohomish County	341.8	WaveDivision Holdings, LLC
 Washington	Snohomish County	341.8	COMCAST CABLE COMMUNICATIONS, LLC
 California	Stanislaus County	344.2	AT&T Services, Inc.
 Indiana	Tippecanoe County	345.7	Smithville Telecom, Inc
 Indiana	Tippecanoe County	345.7	Wintek Corporation
 Ohio	Clark County	348.0	AT&T Services, Inc.
 Ohio	Clark County	348.0	Intelliwave, LLC
 Washington	Thurston County	349.4	CenturyLink, Inc.
 Indiana	Monroe County	349.7	AT&T Services, Inc.
 Indiana	Monroe County	349.7	Smithville Telecom, Inc
 South Carolina	Spartanburg County	351.9	AT&T Services, Inc.
 South Carolina	Spartanburg County	351.9	Windstream South Carolina, LLC
 Georgia	Whitfield County	353.2	EPB Fiber Optics
 Georgia	Whitfield County	353.2	Board of Water, Light & Sinking Fund Commissioners of the City of Dalton, Georgia d/b/a Dalton Utilities
 Georgia	Whitfield County	353.2	Windstream Georgia Communications, LLC
 Pennsylvania	Westmoreland County	355.4	Citizens Telecom Solutions LLC
 Pennsylvania	Westmoreland County	355.4	Salsgiver Telecom, Inc.
 Pennsylvania	Westmoreland County	355.4	Citizens Telephone Company of Kecksburg
 North Carolina	Alamance County	356.5	AT&T Services, Inc.
 Indiana	Hendricks County	357.4	AT&T Services, Inc.
 Indiana	Hendricks County	357.4	Clay County Rural Telephone Cooperative Inc
 Indiana	Hendricks County	357.4	Smithville Telecom, Inc
 Illinois	Kendall County	358.2	AT&T Services, Inc.
 Illinois	Kendall County	358.2	COMCAST CABLE COMMUNICATIONS, LLC
 Pennsylvania	Luzerne County	360.4	PenTeleData Limited Partnership I
 Iowa	Scott County	360.7	Farmers Cooperative Telephone Company
 Iowa	Scott County	360.7	Danville Mutual Telephone Company
 Iowa	Scott County	360.7	F&B Communications, Inc.
 Iowa	Scott County	360.7	CenturyLink, Inc.
 Iowa	Scott County	360.7	Windstream Iowa Telecommunications, LLC
 North Carolina	Buncombe County	362.9	AT&T Services, Inc.
 Minnesota	Scott County	364.5	CenturyLink, Inc.
 Florida	Hernando County	365.6	AT&T Services, Inc.
 Georgia	Newton County	367.3	AT&T Services, Inc.
 Pennsylvania	Lebanon County	369.1	PenTeleData Limited Partnership I
 Louisiana	Ascension Parish	369.7	East Ascension Telephone Company, L.L.C.
 Louisiana	Ascension Parish	369.7	AT&T Services, Inc.
 Wisconsin	Ozaukee County	370.7	AT&T Services, Inc.
 Georgia	Houston County	372.5	Cox Communications, Inc
 Georgia	Houston County	372.5	AT&T Services, Inc.
 Georgia	Houston County	372.5	Windstream Georgia, LLC
 Georgia	Houston County	372.5	Windstream Georgia Communications, LLC
 Idaho	Ada County	372.8	CenturyLink, Inc.
 Maryland	Carroll County	373.4	Ting Inc.
 South Carolina	Lexington County	375.4	AT&T Services, Inc.
 South Carolina	Lexington County	375.4	PBT Telecom, Inc.
 South Carolina	Lexington County	375.4	PBT Communications, Inc.
 South Carolina	Lexington County	375.4	CarolinaConnect Cooperative Inc.
 South Carolina	Lexington County	375.4	Windstream South Carolina, LLC
 Illinois	Madison County	376.3	AT&T Services, Inc.
 Illinois	Madison County	376.3	Highland Communication Services
 Washington	Island County	376.6	Whidbey Telephone Company
 Tennessee	Washington County	376.7	Erwin Utilities
 Texas	Williamson County	378.0	AT&T Services, Inc.
 Texas	Williamson County	378.0	Google Fiber Texas, LLC
 Texas	Williamson County	378.0	Grande Communications Networks, LLC
 Texas	Williamson County	378.0	En-Touch Systems, Inc.
 Colorado	Adams County	378.2	CenturyLink, Inc.
 Tennessee	Sullivan County	379.4	BRISTOL TENNESSEE ESSENTIAL SERVICES
 Nevada	Carson City	382.1	AT&T Services, Inc.
 South Carolina	Charleston County	382.3	AT&T Services, Inc.
 South Carolina	Charleston County	382.3	Home Telephone ILEC, LLC d/b/a Home Telecom
 Wisconsin	Winnebago County	384.3	AT&T Services, Inc.
 North Carolina	Catawba County	387.1	AT&T Services, Inc.
 North Carolina	Catawba County	387.1	CenturyLink, Inc.
 Tennessee	Hamblen County	388.0	AT&T Services, Inc.
 Tennessee	Hamblen County	388.0	Morristown Utility
 Ohio	Greene County	390.5	AT&T Services, Inc.
 Ohio	Greene County	390.5	Intelliwave, LLC
 Pennsylvania	Beaver County	392.3	NetSpeed LLC
 Pennsylvania	Beaver County	392.3	COMCAST CABLE COMMUNICATIONS, LLC
 Indiana	Porter County	393.0	AT&T Services, Inc.
 Ohio	Delaware County	393.2	AT&T Services, Inc.
 Georgia	Catoosa County	394.3	AT&T Services, Inc.
 Georgia	Catoosa County	394.3	RTC Solutions, Inc
 Georgia	Catoosa County	394.3	Ringgold Telephone Company
 Georgia	Catoosa County	394.3	EPB Fiber Optics
 Utah	Weber County	401.4	Veracity Networks
 Utah	Weber County	401.4	CenturyLink, Inc.
 Utah	Weber County	401.4	Utah Telecommunication Open Infrastructure Agency
 Colorado	Boulder County	405.6	Front Range Internet, Inc.
 Colorado	Boulder County	405.6	City of Longmont
 Colorado	Boulder County	405.6	CenturyLink, Inc.
 Colorado	Boulder County	405.6	COMCAST CABLE COMMUNICATIONS, LLC
 Texas	Nueces County	405.8	AT&T Services, Inc.
 Texas	Nueces County	405.8	VTX Telecom, LLC
 Texas	Nueces County	405.8	Grande Communications Networks, LLC
 Texas	Nueces County	405.8	En-Touch Systems, Inc.
 Texas	Nueces County	405.8	VTX Communications, LLC
 Missouri	Greene County	407.5	AT&T Services, Inc.
 Missouri	Greene County	407.5	Sho-Me Technologies, LLC
 Wisconsin	Dane County	407.7	AT&T Services, Inc.
 Wisconsin	Dane County	407.7	CenturyLink, Inc.
 Illinois	St. Clair County	410.6	AT&T Services, Inc.
 Florida	Leon County	413.1	Orlando Telephone Company, Inc.
 Florida	Leon County	413.1	CenturyLink, Inc.
 Arizona	Maricopa County	414.9	Cox Communications, Inc
 Arizona	Maricopa County	414.9	CenturyLink, Inc.
 Arizona	Maricopa County	414.9	Accipiter Communications Incorporated
 Arizona	Maricopa County	414.9	California Internet, L.P. DBA GeoLinks
 Arizona	Maricopa County	414.9	Consolidated Smart Broadband Systems, LLC
